image,details_match_score,details_match_scale,details_candidates,details_threshold,details_matched,roi_set,field,mobile_v5_text,mobile_v5_conf,small_v6_text,small_v6_conf,tiny_v6_text,tiny_v6_conf,medium_v6_text,medium_v6_conf,mobile_v5_warped,small_v6_warped,tiny_v6_warped,medium_v6_warped,mobile_v5_total_ms,mobile_v5_detrec_ms,small_v6_total_ms,small_v6_detrec_ms,tiny_v6_total_ms,tiny_v6_detrec_ms,medium_v6_total_ms,medium_v6_detrec_ms
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,884,748,1031,880,315,213,5179,4792
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,imperfect,title,"Pursuer",0.000,"Pursuer",0.000,"PurSUer6",0.000,"Pursuer",0.000,1,1,1,1,884,748,1031,880,315,213,5179,4792
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,imperfect,username,"cYaananlwb",0.000,"Si",0.000,"OAA",0.000,"V",0.000,1,1,1,1,884,748,1031,880,315,213,5179,4792
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,imperfect,difficulty,"WSHIGGYNAN",0.000,"SHIGGY",0.000,"SHIGGYA",0.000,"SHIGGY",0.000,1,1,1,1,884,748,1031,880,315,213,5179,4792
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,imperfect,max_combo,"392",0.000,"392392",0.000,"3921392",0.000,"392392",0.000,1,1,1,1,884,748,1031,880,315,213,5179,4792
ocr_test_6.jpg,0.659,1.10,3,0.40,1,reference,score,"990440",0.000,"990,440",0.000,"990,440",0.000,"990,440",0.000,1,1,1,1,835,621,845,711,264,179,3787,3461
ocr_test_6.jpg,0.659,1.10,3,0.40,1,reference,marvelous,"439",0.000,"439",0.000,"439",0.000,"439",0.000,1,1,1,1,835,621,845,711,264,179,3787,3461
ocr_test_6.jpg,0.659,1.10,3,0.40,1,reference,perfect,"100",0.000,"100",0.000,"100",0.000,"100",0.000,1,1,1,1,835,621,845,711,264,179,3787,3461
ocr_test_6.jpg,0.659,1.10,3,0.40,1,reference,great,"1",0.000,"7",0.000,"7",0.000,"7",0.000,1,1,1,1,835,621,845,711,264,179,3787,3461
ocr_test_6.jpg,0.659,1.10,3,0.40,1,reference,good,"1",0.000,"0",0.000,"0",0.000,"0",0.000,1,1,1,1,835,621,845,711,264,179,3787,3461
ocr_test_6.jpg,0.659,1.10,3,0.40,1,reference,miss,"1",0.000,"2",0.000,"2",0.000,"2",0.000,1,1,1,1,835,621,845,711,264,179,3787,3461
ocr_test_6.jpg,0.659,1.10,3,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,835,621,845,711,264,179,3787,3461
ocr_test_6.jpg,0.659,1.10,3,0.40,1,reference,title,"",0.000,"",0.000,"",0.000,"_",0.000,1,1,1,1,835,621,845,711,264,179,3787,3461
ocr_test_6.jpg,0.659,1.10,3,0.40,1,reference,username,"cYanalwb",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,835,621,845,711,264,179,3787,3461
ocr_test_6.jpg,0.659,1.10,3,0.40,1,reference,difficulty,"caallwb",0.000,"",0.000,"A",0.000,"",0.000,1,1,1,1,835,621,845,711,264,179,3787,3461
ocr_test_6.jpg,0.659,1.10,3,0.40,1,reference,max_combo,"251548",0.000,"251548",0.000,"251548",0.000,"251548",0.000,1,1,1,1,835,621,845,711,264,179,3787,3461
ocr_test_6.jpg,0.659,1.10,3,0.40,1,imperfect,score,"990440",0.000,"990,440",0.000,"990,440",0.000,"990,440",0.000,1,1,1,1,934,801,918,774,310,212,4731,4329
ocr_test_6.jpg,0.659,1.10,3,0.40,1,imperfect,marvelous,"439",0.000,"439",0.000,"439",0.000,"439",0.000,1,1,1,1,934,801,918,774,310,212,4731,4329
ocr_test_6.jpg,0.659,1.10,3,0.40,1,imperfect,perfect,"100",0.000,"100",0.000,"100",0.000,"100",0.000,1,1,1,1,934,801,918,774,310,212,4731,4329
ocr_test_6.jpg,0.659,1.10,3,0.40,1,imperfect,great,"",0.000,"7",0.000,"7",0.000,"7",0.000,1,1,1,1,934,801,918,774,310,212,4731,4329
ocr_test_6.jpg,0.659,1.10,3,0.40,1,imperfect,good,"",0.000,"18",0.000,"",0.000,"0",0.000,1,1,1,1,934,801,918,774,310,212,4731,4329
ocr_test_6.jpg,0.659,1.10,3,0.40,1,imperfect,miss,"2",0.000,"2",0.000,"2",0.000,"2",0.000,1,1,1,1,934,801,918,774,310,212,4731,4329
ocr_test_6.jpg,0.659,1.10,3,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,934,801,918,774,310,212,4731,4329
ocr_test_6.jpg,0.659,1.10,3,0.40,1,imperfect,title,"[",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,934,801,918,774,310,212,4731,4329
ocr_test_6.jpg,0.659,1.10,3,0.40,1,imperfect,username,"calwbl",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,934,801,918,774,310,212,4731,4329
ocr_test_6.jpg,0.659,1.10,3,0.40,1,imperfect,difficulty,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,934,801,918,774,310,212,4731,4329
ocr_test_6.jpg,0.659,1.10,3,0.40,1,imperfect,max_combo,"251548",0.000,"251548",0.000,"251548",0.000,"251548",0.000,1,1,1,1,934,801,918,774,310,212,4731,4329
ocr_test_7.jpg,0.425,1.30,3,0.40,1,reference,score,"971430",0.000,"971,430",0.000,"971430",0.000,"971,430",0.000,1,1,1,1,922,769,1102,832,394,253,3822,3489
ocr_test_7.jpg,0.425,1.30,3,0.40,1,reference,marvelous,"442",0.000,"442",0.000,"442",0.000,"442",0.000,1,1,1,1,922,769,1102,832,394,253,3822,3489
ocr_test_7.jpg,0.425,1.30,3,0.40,1,reference,perfect,"102",0.000,"102",0.000,"102",0.000,"102",0.000,1,1,1,1,922,769,1102,832,394,253,3822,3489
ocr_test_7.jpg,0.425,1.30,3,0.40,1,reference,great,"28",0.000,"28",0.000,"28",0.000,"28",0.000,1,1,1,1,922,769,1102,832,394,253,3822,3489
ocr_test_7.jpg,0.425,1.30,3,0.40,1,reference,good,"1",0.000,"28",0.000,"1",0.000,"1",0.000,1,1,1,1,922,769,1102,832,394,253,3822,3489
ocr_test_7.jpg,0.425,1.30,3,0.40,1,reference,miss,"1",0.000,"4",0.000,"4",0.000,"4",0.000,1,1,1,1,922,769,1102,832,394,253,3822,3489
ocr_test_7.jpg,0.425,1.30,3,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,922,769,1102,832,394,253,3822,3489
ocr_test_7.jpg,0.425,1.30,3,0.40,1,reference,title,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,922,769,1102,832,394,253,3822,3489
ocr_test_7.jpg,0.425,1.30,3,0.40,1,reference,username,"cYaaalowb",0.000,"g",0.000,"0",0.000,"ng010",0.000,1,1,1,1,922,769,1102,832,394,253,3822,3489
ocr_test_7.jpg,0.425,1.30,3,0.40,1,reference,difficulty,"ca",0.000,"OT",0.000,"TT",0.000,"V",0.000,1,1,1,1,922,769,1102,832,394,253,3822,3489
ocr_test_7.jpg,0.425,1.30,3,0.40,1,reference,max_combo,"292",0.000,"292577",0.000,"2921577",0.000,"292577",0.000,1,1,1,1,922,769,1102,832,394,253,3822,3489
ocr_test_7.jpg,0.425,1.30,3,0.40,1,imperfect,score,"971430",0.000,"971,430",0.000,"971430",0.000,"971,430",0.000,1,1,1,1,892,746,1152,996,297,204,4796,4382
ocr_test_7.jpg,0.425,1.30,3,0.40,1,imperfect,marvelous,"442",0.000,"442",0.000,"442",0.000,"442",0.000,1,1,1,1,892,746,1152,996,297,204,4796,4382
ocr_test_7.jpg,0.425,1.30,3,0.40,1,imperfect,perfect,"102",0.000,"102",0.000,"102",0.000,"102",0.000,1,1,1,1,892,746,1152,996,297,204,4796,4382
ocr_test_7.jpg,0.425,1.30,3,0.40,1,imperfect,great,"28",0.000,"28",0.000,"28",0.000,"28",0.000,1,1,1,1,892,746,1152,996,297,204,4796,4382
ocr_test_7.jpg,0.425,1.30,3,0.40,1,imperfect,good,"10",0.000,"10",0.000,"1",0.000,"1",0.000,1,1,1,1,892,746,1152,996,297,204,4796,4382
ocr_test_7.jpg,0.425,1.30,3,0.40,1,imperfect,miss,"10",0.000,"",0.000,"4",0.000,"4",0.000,1,1,1,1,892,746,1152,996,297,204,4796,4382
ocr_test_7.jpg,0.425,1.30,3,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,892,746,1152,996,297,204,4796,4382
ocr_test_7.jpg,0.425,1.30,3,0.40,1,imperfect,title,"",0.000,"0l",0.000,"",0.000,"",0.000,1,1,1,1,892,746,1152,996,297,204,4796,4382
ocr_test_7.jpg,0.425,1.30,3,0.40,1,imperfect,username,"cYaYlwbl",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,892,746,1152,996,297,204,4796,4382
ocr_test_7.jpg,0.425,1.30,3,0.40,1,imperfect,difficulty,"T",0.000,"OT",0.000,"T7",0.000,"O",0.000,1,1,1,1,892,746,1152,996,297,204,4796,4382
ocr_test_7.jpg,0.425,1.30,3,0.40,1,imperfect,max_combo,"292",0.000,"292577",0.000,"2921577",0.000,"292577",0.000,1,1,1,1,892,746,1152,996,297,204,4796,4382
ocr_test_8.jpg,0.835,1.30,5,0.40,1,reference,score,"998670",0.000,"998,670",0.000,"998,670",0.000,"998,670",0.000,1,1,1,1,816,659,830,698,280,182,3881,3544
ocr_test_8.jpg,0.835,1.30,5,0.40,1,reference,marvelous,"458",0.000,"458",0.000,"458",0.000,"458",0.000,1,1,1,1,816,659,830,698,280,182,3881,3544
ocr_test_8.jpg,0.835,1.30,5,0.40,1,reference,perfect,"59",0.000,"59",0.000,"59",0.000,"59",0.000,1,1,1,1,816,659,830,698,280,182,3881,3544
ocr_test_8.jpg,0.835,1.30,5,0.40,1,reference,great,"1",0.000,"",0.000,"1",0.000,"1",0.000,1,1,1,1,816,659,830,698,280,182,3881,3544
ocr_test_8.jpg,0.835,1.30,5,0.40,1,reference,good,"0",0.000,"",0.000,"",0.000,"0",0.000,1,1,1,1,816,659,830,698,280,182,3881,3544
ocr_test_8.jpg,0.835,1.30,5,0.40,1,reference,miss,"0",0.000,"0",0.000,"",0.000,"0",0.000,1,1,1,1,816,659,830,698,280,182,3881,3544
ocr_test_8.jpg,0.835,1.30,5,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,816,659,830,698,280,182,3881,3544
ocr_test_8.jpg,0.835,1.30,5,0.40,1,reference,title,"Don't Stop The HYPERCORE",0.000,"Don't Stop The HYPERCORE",0.000,"Don' Stop The HYPERCORE",0.000,"Don't Stop The HYPERCORE",0.000,1,1,1,1,816,659,830,698,280,182,3881,3544
ocr_test_8.jpg,0.835,1.30,5,0.40,1,reference,username,"cYnanananaYlowbl",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,816,659,830,698,280,182,3881,3544
ocr_test_8.jpg,0.835,1.30,5,0.40,1,reference,difficulty,"camaalowbl",0.000,"Expert 14",0.000,"EupePy",0.000,"Expert4",0.000,1,1,1,1,816,659,830,698,280,182,3881,3544
ocr_test_8.jpg,0.835,1.30,5,0.40,1,reference,max_combo,"518518",0.000,"518518",0.000,"518518",0.000,"518518",0.000,1,1,1,1,816,659,830,698,280,182,3881,3544
ocr_test_8.jpg,0.835,1.30,5,0.40,1,imperfect,score,"998670",0.000,"998,670",0.000,"998,670",0.000,"998,670",0.000,1,1,1,1,837,704,1002,841,294,203,4186,3778
ocr_test_8.jpg,0.835,1.30,5,0.40,1,imperfect,marvelous,"458",0.000,"458",0.000,"458",0.000,"458",0.000,1,1,1,1,837,704,1002,841,294,203,4186,3778
ocr_test_8.jpg,0.835,1.30,5,0.40,1,imperfect,perfect,"59",0.000,"59",0.000,"59",0.000,"59",0.000,1,1,1,1,837,704,1002,841,294,203,4186,3778
ocr_test_8.jpg,0.835,1.30,5,0.40,1,imperfect,great,"",0.000,"",0.000,"1",0.000,"1",0.000,1,1,1,1,837,704,1002,841,294,203,4186,3778
ocr_test_8.jpg,0.835,1.30,5,0.40,1,imperfect,good,"0",0.000,"32",0.000,"",0.000,"0",0.000,1,1,1,1,837,704,1002,841,294,203,4186,3778
ocr_test_8.jpg,0.835,1.30,5,0.40,1,imperfect,miss,"0",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,837,704,1002,841,294,203,4186,3778
ocr_test_8.jpg,0.835,1.30,5,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,837,704,1002,841,294,203,4186,3778
ocr_test_8.jpg,0.835,1.30,5,0.40,1,imperfect,title,"Don't Stop The HYPERCORE",0.000,"Don't Stop The HYPERCORE",0.000,"Don't Stop The HYPERCORE",0.000,"Don't Stop The HYPERCORE",0.000,1,1,1,1,837,704,1002,841,294,203,4186,3778
ocr_test_8.jpg,0.835,1.30,5,0.40,1,imperfect,username,"cYananalwbl",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,837,704,1002,841,294,203,4186,3778
ocr_test_8.jpg,0.835,1.30,5,0.40,1,imperfect,difficulty,"STYLE.DRPCRLY",0.000,"STYLE:LapeF·14",0.000,"STYLER2NpCTL",0.000,"STYLE+Exper-14",0.000,1,1,1,1,837,704,1002,841,294,203,4186,3778
ocr_test_8.jpg,0.835,1.30,5,0.40,1,imperfect,max_combo,"518518",0.000,"518518",0.000,"518518",0.000,"518518",0.000,1,1,1,1,837,704,1002,841,294,203,4186,3778
ocr_test_9.jpg,0.000,0.00,4,0.40,0,reference,score,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,reference,marvelous,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,reference,perfect,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,reference,great,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,reference,good,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,reference,miss,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,reference,title,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,reference,username,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,reference,difficulty,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,reference,max_combo,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,imperfect,score,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,imperfect,marvelous,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,imperfect,perfect,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,imperfect,great,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,imperfect,good,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,imperfect,miss,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,imperfect,title,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,imperfect,username,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,imperfect,difficulty,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9.jpg,0.000,0.00,4,0.40,0,imperfect,max_combo,"",0.000,"",0.000,"",0.000,"",0.000,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,reference,score,"985300",0.000,"985,300",0.000,"985,300",0.000,"985,300",0.000,1,1,1,1,963,699,996,831,301,196,4061,3665
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,reference,marvelous,"303",0.000,"303",0.000,"303",0.000,"303",0.000,1,1,1,1,963,699,996,831,301,196,4061,3665
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,reference,perfect,"80",0.000,"80",0.000,"80",0.000,"80",0.000,1,1,1,1,963,699,996,831,301,196,4061,3665
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,reference,great,"4",0.000,"14",0.000,"14",0.000,"14",0.000,1,1,1,1,963,699,996,831,301,196,4061,3665
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,reference,good,"0",0.000,"0",0.000,"",0.000,"0",0.000,1,1,1,1,963,699,996,831,301,196,4061,3665
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,reference,miss,"0",0.000,"",0.000,"",0.000,"0",0.000,1,1,1,1,963,699,996,831,301,196,4061,3665
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,963,699,996,831,301,196,4061,3665
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,reference,title,"PutoRelinuish",0.000,"Pluto Relinquish",0.000,"Puto elinquish",0.000,"Pluto Relinquish",0.000,1,1,1,1,963,699,996,831,301,196,4061,3665
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,reference,username,"cYananelwb",0.000,"Difficu",0.000,"nifficul",0.000,"Difficula",0.000,1,1,1,1,963,699,996,831,301,196,4061,3665
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,reference,difficulty,"c",0.000,"",0.000,"",0.000,"NG",0.000,1,1,1,1,963,699,996,831,301,196,4061,3665
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,reference,max_combo,"1397",0.000,"397397",0.000,"3971397",0.000,"397397",0.000,1,1,1,1,963,699,996,831,301,196,4061,3665
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,imperfect,score,"985300",0.000,"985,300",0.000,"985,300",0.000,"985,300",0.000,1,1,1,1,913,764,1123,976,368,258,4120,3769
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,imperfect,marvelous,"303",0.000,"303",0.000,"303",0.000,"303",0.000,1,1,1,1,913,764,1123,976,368,258,4120,3769
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,imperfect,perfect,"80",0.000,"80",0.000,"80",0.000,"80",0.000,1,1,1,1,913,764,1123,976,368,258,4120,3769
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,imperfect,great,"4",0.000,"14",0.000,"14",0.000,"14",0.000,1,1,1,1,913,764,1123,976,368,258,4120,3769
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,imperfect,good,"0",0.000,"10",0.000,"10",0.000,"10",0.000,1,1,1,1,913,764,1123,976,368,258,4120,3769
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,imperfect,miss,"0",0.000,"",0.000,"",0.000,"0",0.000,1,1,1,1,913,764,1123,976,368,258,4120,3769
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,913,764,1123,976,368,258,4120,3769
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,imperfect,title,"Plute Belinguish",0.000,"Pluto Belinguish",0.000,"Pluto Belinguish",0.000,"Pluto Relinguish",0.000,1,1,1,1,913,764,1123,976,368,258,4120,3769
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,imperfect,username,"Ganaifielbl",0.000,"Difficul",0.000,"EDifficul",0.000,"EDifficul",0.000,1,1,1,1,913,764,1123,976,368,258,4120,3769
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,imperfect,difficulty,"",0.000,"1",0.000,"",0.000,"1",0.000,1,1,1,1,913,764,1123,976,368,258,4120,3769
ocr_test_9_bigger.jpg,0.486,1.60,4,0.40,1,imperfect,max_combo,"397137",0.000,"397397",0.000,"3971397",0.000,"397397",0.000,1,1,1,1,913,764,1123,976,368,258,4120,3769
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,reference,score,"999880",0.000,"999,880",0.000,"999,880",0.000,"999,880",0.000,1,1,1,1,852,699,868,705,297,194,3974,3535
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,reference,marvelous,"386",0.000,"386",0.000,"386",0.000,"386",0.000,1,1,1,1,852,699,868,705,297,194,3974,3535
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,reference,perfect,"2",0.000,"12",0.000,"12",0.000,"12",0.000,1,1,1,1,852,699,868,705,297,194,3974,3535
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,reference,great,"",0.000,"00",0.000,"",0.000,"0",0.000,1,1,1,1,852,699,868,705,297,194,3974,3535
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,reference,good,"",0.000,"00",0.000,"9",0.000,"9",0.000,1,1,1,1,852,699,868,705,297,194,3974,3535
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,reference,miss,"0",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,852,699,868,705,297,194,3974,3535
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,852,699,868,705,297,194,3974,3535
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,reference,title,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,852,699,868,705,297,194,3974,3535
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,reference,username,"cYanananYlowbl",0.000,"0t79",0.000,"O124",0.000,"cont52",0.000,1,1,1,1,852,699,868,705,297,194,3974,3535
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,reference,difficulty,"cYallwb",0.000,"A",0.000,"",0.000,"",0.000,1,1,1,1,852,699,868,705,297,194,3974,3535
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,reference,max_combo,"398398",0.000,"398398",0.000,"398398",0.000,"398398",0.000,1,1,1,1,852,699,868,705,297,194,3974,3535
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,imperfect,score,"999880",0.000,"999,880",0.000,"999,880",0.000,"999,880",0.000,1,1,1,1,1055,878,973,811,346,215,4303,3953
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,imperfect,marvelous,"386",0.000,"386",0.000,"386",0.000,"386",0.000,1,1,1,1,1055,878,973,811,346,215,4303,3953
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,imperfect,perfect,"",0.000,"12",0.000,"12",0.000,"12",0.000,1,1,1,1,1055,878,973,811,346,215,4303,3953
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,imperfect,great,"0",0.000,"",0.000,"",0.000,"0",0.000,1,1,1,1,1055,878,973,811,346,215,4303,3953
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,imperfect,good,"0",0.000,"0",0.000,"7",0.000,"0",0.000,1,1,1,1,1055,878,973,811,346,215,4303,3953
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,imperfect,miss,"0",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,1055,878,973,811,346,215,4303,3953
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,1055,878,973,811,346,215,4303,3953
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,imperfect,title,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,1055,878,973,811,346,215,4303,3953
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,imperfect,username,"mnamtmalbl",0.000,"nent12",0.000,"nent7a",0.000,"pent 13",0.000,1,1,1,1,1055,878,973,811,346,215,4303,3953
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,imperfect,difficulty,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,1055,878,973,811,346,215,4303,3953
ocr_test_morph.jpeg,0.418,1.60,6,0.40,1,imperfect,max_combo,"39838",0.000,"398398",0.000,"398398",0.000,"398398",0.000,1,1,1,1,1055,878,973,811,346,215,4303,3953
